dataset,role,algorithm,seed,questions,category,extracted_correct,natural_eos,token_limit,count
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,0,1,0,1
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,1,1,0,1
math_500,non_rl_self_training,TRICE,1229,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,0,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1229,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1229,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,1,1,0,205
math_500,non_rl_self_training,TRICE,1231,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,0,0,1,1
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,0,1,0,185
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1231,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,0,0,1,104
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,0,1,0,2
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,1,1,0,3
math_500,non_rl_self_training,TRICE,1231,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,0,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1231,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1231,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,0,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,0,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,0,1,0,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,0,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,1,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,1,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,1,1,0,205
math_500,non_rl_self_training,TRICE,1237,500,strict_correct,1,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,0,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,0,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,0,1,0,202
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,0,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,1,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,1,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,1,1,0,0
math_500,non_rl_self_training,TRICE,1237,500,strict_valid_wrong,1,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,0,0,1,90
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,0,1,0,2
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,1,1,0,1
math_500,non_rl_self_training,TRICE,1237,500,missing_marker,1,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,0,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,0,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,0,1,0,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,0,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,1,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,1,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,1,1,0,0
math_500,non_rl_self_training,TRICE,1237,500,multiple_markers,1,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,non_rl_self_training,TRICE,1237,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1201,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1201,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1201,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1201,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1201,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1201,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1201,500,strict_correct,1,1,0,167
math_500,rl,RLOO,1201,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1201,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1201,500,strict_valid_wrong,0,0,1,1
math_500,rl,RLOO,1201,500,strict_valid_wrong,0,1,0,183
math_500,rl,RLOO,1201,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1201,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1201,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1201,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1201,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1201,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1201,500,missing_marker,0,0,1,70
math_500,rl,RLOO,1201,500,missing_marker,0,1,0,43
math_500,rl,RLOO,1201,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1201,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1201,500,missing_marker,1,0,1,0
math_500,rl,RLOO,1201,500,missing_marker,1,1,0,35
math_500,rl,RLOO,1201,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1201,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1201,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1201,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1201,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1201,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1201,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1201,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1201,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1201,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1213,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1213,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1213,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1213,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1213,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1213,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1213,500,strict_correct,1,1,0,163
math_500,rl,RLOO,1213,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,0,0,1,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,0,1,0,210
math_500,rl,RLOO,1213,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1213,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1213,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1213,500,missing_marker,0,0,1,45
math_500,rl,RLOO,1213,500,missing_marker,0,1,0,56
math_500,rl,RLOO,1213,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1213,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1213,500,missing_marker,1,0,1,0
math_500,rl,RLOO,1213,500,missing_marker,1,1,0,25
math_500,rl,RLOO,1213,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1213,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1213,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1213,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1213,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1213,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1213,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1213,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1213,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1213,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1217,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1217,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1217,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1217,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1217,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1217,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1217,500,strict_correct,1,1,0,182
math_500,rl,RLOO,1217,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1217,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1217,500,strict_valid_wrong,0,0,1,1
math_500,rl,RLOO,1217,500,strict_valid_wrong,0,1,0,176
math_500,rl,RLOO,1217,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1217,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1217,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1217,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1217,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1217,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1217,500,missing_marker,0,0,1,89
math_500,rl,RLOO,1217,500,missing_marker,0,1,0,29
math_500,rl,RLOO,1217,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1217,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1217,500,missing_marker,1,0,1,1
math_500,rl,RLOO,1217,500,missing_marker,1,1,0,20
math_500,rl,RLOO,1217,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1217,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1217,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1217,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1217,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1217,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1217,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1217,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1217,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1217,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1223,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1223,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1223,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1223,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1223,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1223,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1223,500,strict_correct,1,1,0,185
math_500,rl,RLOO,1223,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1223,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1223,500,strict_valid_wrong,0,0,1,1
math_500,rl,RLOO,1223,500,strict_valid_wrong,0,1,0,170
math_500,rl,RLOO,1223,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1223,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1223,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1223,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1223,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1223,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1223,500,missing_marker,0,0,1,94
math_500,rl,RLOO,1223,500,missing_marker,0,1,0,31
math_500,rl,RLOO,1223,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1223,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1223,500,missing_marker,1,0,1,0
math_500,rl,RLOO,1223,500,missing_marker,1,1,0,18
math_500,rl,RLOO,1223,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1223,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1223,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1223,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1223,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1223,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1223,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1223,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1223,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1223,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1229,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1229,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1229,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1229,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1229,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1229,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1229,500,strict_correct,1,1,0,193
math_500,rl,RLOO,1229,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,0,0,1,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,0,1,0,203
math_500,rl,RLOO,1229,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1229,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1229,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1229,500,missing_marker,0,0,1,80
math_500,rl,RLOO,1229,500,missing_marker,0,1,0,13
math_500,rl,RLOO,1229,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1229,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1229,500,missing_marker,1,0,1,0
math_500,rl,RLOO,1229,500,missing_marker,1,1,0,10
math_500,rl,RLOO,1229,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1229,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1229,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1229,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1229,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1229,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1229,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1229,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1229,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1229,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1231,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1231,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1231,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1231,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1231,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1231,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1231,500,strict_correct,1,1,0,161
math_500,rl,RLOO,1231,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,0,0,1,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,0,1,0,184
math_500,rl,RLOO,1231,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1231,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1231,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1231,500,missing_marker,0,0,1,80
math_500,rl,RLOO,1231,500,missing_marker,0,1,0,42
math_500,rl,RLOO,1231,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1231,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1231,500,missing_marker,1,0,1,0
math_500,rl,RLOO,1231,500,missing_marker,1,1,0,31
math_500,rl,RLOO,1231,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1231,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1231,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1231,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1231,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1231,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1231,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1231,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1231,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,0,1,0,1
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1231,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,rl,RLOO,1237,500,strict_correct,0,0,0,0
math_500,rl,RLOO,1237,500,strict_correct,0,0,1,0
math_500,rl,RLOO,1237,500,strict_correct,0,1,0,0
math_500,rl,RLOO,1237,500,strict_correct,0,1,1,0
math_500,rl,RLOO,1237,500,strict_correct,1,0,0,0
math_500,rl,RLOO,1237,500,strict_correct,1,0,1,0
math_500,rl,RLOO,1237,500,strict_correct,1,1,0,180
math_500,rl,RLOO,1237,500,strict_correct,1,1,1,0
math_500,rl,RLOO,1237,500,strict_valid_wrong,0,0,0,0
math_500,rl,RLOO,1237,500,strict_valid_wrong,0,0,1,2
math_500,rl,RLOO,1237,500,strict_valid_wrong,0,1,0,167
math_500,rl,RLOO,1237,500,strict_valid_wrong,0,1,1,0
math_500,rl,RLOO,1237,500,strict_valid_wrong,1,0,0,0
math_500,rl,RLOO,1237,500,strict_valid_wrong,1,0,1,0
math_500,rl,RLOO,1237,500,strict_valid_wrong,1,1,0,0
math_500,rl,RLOO,1237,500,strict_valid_wrong,1,1,1,0
math_500,rl,RLOO,1237,500,missing_marker,0,0,0,0
math_500,rl,RLOO,1237,500,missing_marker,0,0,1,90
math_500,rl,RLOO,1237,500,missing_marker,0,1,0,35
math_500,rl,RLOO,1237,500,missing_marker,0,1,1,0
math_500,rl,RLOO,1237,500,missing_marker,1,0,0,0
math_500,rl,RLOO,1237,500,missing_marker,1,0,1,0
math_500,rl,RLOO,1237,500,missing_marker,1,1,0,23
math_500,rl,RLOO,1237,500,missing_marker,1,1,1,0
math_500,rl,RLOO,1237,500,multiple_markers,0,0,0,0
math_500,rl,RLOO,1237,500,multiple_markers,0,0,1,0
math_500,rl,RLOO,1237,500,multiple_markers,0,1,0,0
math_500,rl,RLOO,1237,500,multiple_markers,0,1,1,0
math_500,rl,RLOO,1237,500,multiple_markers,1,0,0,0
math_500,rl,RLOO,1237,500,multiple_markers,1,0,1,0
math_500,rl,RLOO,1237,500,multiple_markers,1,1,0,0
math_500,rl,RLOO,1237,500,multiple_markers,1,1,1,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,0,1,0,3
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,rl,RLOO,1237,500,one_invalid_or_nonterminal_marker,1,1,1,0
